variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-3,2025-01-03,2025-01-03 18:00:00,18,2025-01-03 18:10:00,2025-01-04 18:00:00,10800.0,6000.0,1.680432802047409e-16,forecast,1.0,56875.32139313415,56875.32139313415,False,2025-01-02
4-3,2025-01-04,2025-01-04 00:00:00,0,2025-01-04 00:10:00,2025-01-05 00:00:00,10800.0,6000.0,0.0,forecast,1.0,20221.916774324454,20221.916774324454,False,2025-01-03
4-3,2025-01-04,2025-01-04 06:00:00,6,2025-01-04 06:10:00,2025-01-05 06:00:00,10146.291089999999,6000.0,0.0,forecast,1.0,21037.50391673557,21037.50391673557,False,2025-01-03
4-3,2025-01-04,2025-01-04 12:00:00,12,2025-01-04 12:10:00,2025-01-05 12:00:00,5886.2356324506145,6000.0,3.7589201371919223e-16,forecast,1.0,21840.668370612017,21840.668370612017,False,2025-01-03
4-3,2025-01-04,2025-01-04 18:00:00,18,2025-01-04 18:10:00,2025-01-05 18:00:00,9983.705189629629,6000.0,0.0,forecast,1.0,19603.164354717617,19603.164354717617,False,2025-01-03
4-3,2025-01-05,2025-01-05 00:00:00,0,2025-01-05 00:10:00,2025-01-06 00:00:00,5735.978994814815,6000.0,0.0,forecast,1.0,23214.32374806879,23214.32374806879,False,2025-01-04
4-3,2025-01-05,2025-01-05 06:00:00,6,2025-01-05 06:10:00,2025-01-06 06:00:00,4254.260111296297,6000.0,0.0,forecast,1.0,32926.53438280562,32926.53438280562,False,2025-01-04
4-3,2025-01-05,2025-01-05 12:00:00,12,2025-01-05 12:10:00,2025-01-06 12:00:00,3346.4093799629636,6000.0,0.0,forecast,1.0,39132.280720971714,39132.280720971714,False,2025-01-04
4-3,2025-01-05,2025-01-05 18:00:00,18,2025-01-05 18:10:00,2025-01-06 18:00:00,1200.0,6000.0,0.0,forecast,1.0,53559.52471915428,53559.52471915428,False,2025-01-04
4-3,2025-01-06,2025-01-06 00:00:00,0,2025-01-06 00:10:00,2025-01-07 00:00:00,4465.019162925925,6000.0,1.5276761917435473e-16,forecast,1.0,95255.22848499542,95255.22848499542,False,2025-01-05
4-3,2025-01-06,2025-01-06 06:00:00,6,2025-01-06 06:10:00,2025-01-07 06:00:00,10800.0,6000.0,0.0,forecast,1.0,92821.47391619772,92821.47391619772,False,2025-01-05
4-3,2025-01-06,2025-01-06 12:00:00,12,2025-01-06 12:10:00,2025-01-07 12:00:00,10518.328479117288,6000.0,0.0,forecast,1.0,103749.03945746286,103749.03945746286,False,2025-01-05
4-3,2025-01-06,2025-01-06 18:00:00,18,2025-01-06 18:10:00,2025-01-07 18:00:00,10800.0,6000.0,0.0,forecast,1.0,107827.27966556561,107827.27966556561,False,2025-01-05
4-3,2025-01-07,2025-01-07 00:00:00,0,2025-01-07 00:10:00,2025-01-08 00:00:00,8807.11491114815,6000.0,0.0,forecast,1.0,82453.34196558902,82453.34196558902,False,2025-01-06
4-3,2025-01-07,2025-01-07 06:00:00,6,2025-01-07 06:10:00,2025-01-08 06:00:00,10800.0,6000.0,1.4604718924710126e-15,forecast,1.0,87595.64348754464,87595.64348754464,False,2025-01-06
4-3,2025-01-07,2025-01-07 12:00:00,12,2025-01-07 12:10:00,2025-01-08 12:00:00,9218.949556506175,6000.0,0.0,forecast,1.0,98901.48922279579,98901.48922279579,False,2025-01-06
4-3,2025-01-07,2025-01-07 18:00:00,18,2025-01-07 18:10:00,2025-01-08 18:00:00,10800.0,6000.0,0.0,forecast,1.0,100485.83031642159,100485.83031642159,False,2025-01-06
4-3,2025-01-08,2025-01-08 00:00:00,0,2025-01-08 00:10:00,2025-01-09 00:00:00,7805.282316814815,6000.0,0.0,forecast,1.0,85564.85564728643,85564.85564728643,False,2025-01-07
4-3,2025-01-08,2025-01-08 06:00:00,6,2025-01-08 06:10:00,2025-01-09 06:00:00,10756.718518518519,6000.0,0.0,forecast,1.0,85544.6750125103,85544.6750125103,False,2025-01-07
4-3,2025-01-08,2025-01-08 12:00:00,12,2025-01-08 12:10:00,2025-01-09 12:00:00,8077.260714228396,6000.0,0.0,forecast,1.0,95097.45970202617,95097.45970202617,False,2025-01-07
4-3,2025-01-08,2025-01-08 18:00:00,18,2025-01-08 18:10:00,2025-01-09 18:00:00,10800.0,6000.0,1.5859533241154451e-16,forecast,1.0,107316.6588538673,107316.6588538673,False,2025-01-07
4-3,2025-01-09,2025-01-09 00:00:00,0,2025-01-09 00:10:00,2025-01-10 00:00:00,6854.201568148148,6000.0,0.0,forecast,1.0,76062.0692080686,76062.0692080686,False,2025-01-08
4-3,2025-01-09,2025-01-09 06:00:00,6,2025-01-09 06:10:00,2025-01-10 06:00:00,10800.0,6000.0,3.438197511338404e-15,forecast,1.0,74362.54270415087,74362.54270415087,False,2025-01-08
4-3,2025-01-09,2025-01-09 12:00:00,12,2025-01-09 12:10:00,2025-01-10 12:00:00,7427.3807589074095,6000.0,5.865201410459194e-16,forecast,1.0,80241.42561251849,80241.42561251849,False,2025-01-08
4-3,2025-01-09,2025-01-09 18:00:00,18,2025-01-09 18:10:00,2025-01-10 18:00:00,10800.0,6000.0,0.0,forecast,1.0,79632.98147249976,79632.98147249976,False,2025-01-08
4-3,2025-01-10,2025-01-10 00:00:00,0,2025-01-10 00:10:00,2025-01-11 00:00:00,6871.101035259258,6000.0,0.0,forecast,1.0,63819.41322437627,66318.32783455336,False,2025-01-09
4-3,2025-01-10,2025-01-10 06:00:00,6,2025-01-10 06:10:00,2025-01-11 06:00:00,10800.0,6000.0,0.0,forecast,1.0,62046.913842738366,64682.508676882324,False,2025-01-09
4-3,2025-01-10,2025-01-10 12:00:00,12,2025-01-10 12:10:00,2025-01-11 12:00:00,10800.0,6000.0,0.0,forecast,1.0,71983.34768572781,75227.90600973056,False,2025-01-09
4-3,2025-01-10,2025-01-10 18:00:00,18,2025-01-10 18:10:00,2025-01-11 18:00:00,10800.0,6000.0,0.0,forecast,1.0,65001.72234865156,68098.1445663922,False,2025-01-09
4-3,2025-01-11,2025-01-11 00:00:00,0,2025-01-11 00:10:00,2025-01-12 00:00:00,10800.0,6000.0,0.0,forecast,1.0,23393.20131810594,25399.666106127013,False,2025-01-10
4-3,2025-01-11,2025-01-11 06:00:00,6,2025-01-11 06:10:00,2025-01-12 06:00:00,10204.237037037037,6000.0,0.0,forecast,1.0,27322.17676421599,29505.476663335816,False,2025-01-10
4-3,2025-01-11,2025-01-11 12:00:00,12,2025-01-11 12:10:00,2025-01-12 12:00:00,8269.294287666671,6000.0,0.0,forecast,1.0,34343.38051209098,36934.13592512933,False,2025-01-10
4-3,2025-01-11,2025-01-11 18:00:00,18,2025-01-11 18:10:00,2025-01-12 18:00:00,10275.042207993827,6000.0,0.0,forecast,1.0,37284.944076156724,39859.5135842899,False,2025-01-10
4-3,2025-01-12,2025-01-12 00:00:00,0,2025-01-12 00:10:00,2025-01-13 00:00:00,6225.03244099383,6000.0,0.0,forecast,1.0,34709.19171511662,37630.641594048095,False,2025-01-11
4-3,2025-01-12,2025-01-12 06:00:00,6,2025-01-12 06:10:00,2025-01-13 06:00:00,5290.917645888889,6000.0,0.0,forecast,1.0,44005.23134555906,47537.0562299609,False,2025-01-11
4-3,2025-01-12,2025-01-12 12:00:00,12,2025-01-12 12:10:00,2025-01-13 12:00:00,4218.976007814811,6000.0,0.0,forecast,1.0,47906.64934339204,51792.922189708675,False,2025-01-11
4-3,2025-01-12,2025-01-12 18:00:00,18,2025-01-12 18:10:00,2025-01-13 18:00:00,1200.0,6000.0,0.0,forecast,1.0,70828.06339555632,75402.87330050237,False,2025-01-11
4-3,2025-01-13,2025-01-13 00:00:00,0,2025-01-13 00:10:00,2025-01-14 00:00:00,4547.741825851851,6000.0,0.0,forecast,1.0,82247.11320494943,88428.27395207547,False,2025-01-12
4-3,2025-01-13,2025-01-13 06:00:00,6,2025-01-13 06:10:00,2025-01-14 06:00:00,10800.0,6000.0,0.0,forecast,1.0,79875.00413598544,85934.45167463353,False,2025-01-12
4-3,2025-01-13,2025-01-13 12:00:00,12,2025-01-13 12:10:00,2025-01-14 12:00:00,8243.345253888889,6000.0,0.0,forecast,1.0,91205.8219682382,98143.53935000306,False,2025-01-12
4-3,2025-01-13,2025-01-13 18:00:00,18,2025-01-13 18:10:00,2025-01-14 18:00:00,10800.0,6000.0,0.0,forecast,1.0,98831.72142675718,105958.02692277936,False,2025-01-12
4-3,2025-01-14,2025-01-14 00:00:00,0,2025-01-14 00:10:00,2025-01-15 00:00:00,6704.134440740742,6000.0,0.0,forecast,1.0,79148.48675209547,85396.58656626135,False,2025-01-13
4-3,2025-01-14,2025-01-14 06:00:00,6,2025-01-14 06:10:00,2025-01-15 06:00:00,10800.0,6000.0,1.7916815304215216e-15,forecast,1.0,79543.36422045642,85759.79933228044,False,2025-01-13
4-3,2025-01-14,2025-01-14 12:00:00,12,2025-01-14 12:10:00,2025-01-15 12:00:00,7979.32879669753,6000.0,0.0,forecast,1.0,94419.55224805677,101742.72130238242,False,2025-01-13
4-3,2025-01-14,2025-01-14 18:00:00,18,2025-01-14 18:10:00,2025-01-15 18:00:00,10800.0,6000.0,0.0,forecast,1.0,92651.24546284266,99914.44972756825,False,2025-01-13
4-3,2025-01-15,2025-01-15 00:00:00,0,2025-01-15 00:10:00,2025-01-16 00:00:00,7042.370318074076,6000.0,1.8188831297781304e-16,forecast,1.0,73803.60181332947,80004.66982232624,False,2025-01-14
4-3,2025-01-15,2025-01-15 06:00:00,6,2025-01-15 06:10:00,2025-01-16 06:00:00,10800.0,6000.0,0.0,forecast,1.0,78769.0264519123,85355.12733277881,False,2025-01-14
4-3,2025-01-15,2025-01-15 12:00:00,12,2025-01-15 12:10:00,2025-01-16 12:00:00,7595.766518185188,6000.0,1.208691860941771e-16,forecast,1.0,96019.13188543136,103677.31368289345,False,2025-01-14
4-3,2025-01-15,2025-01-15 18:00:00,18,2025-01-15 18:10:00,2025-01-16 18:00:00,10800.0,6000.0,1.6028817947298581e-16,forecast,1.0,99963.58926278693,107865.34984697917,False,2025-01-14
4-3,2025-01-16,2025-01-16 00:00:00,0,2025-01-16 00:10:00,2025-01-17 00:00:00,6926.303037320989,6000.0,0.0,forecast,1.0,74118.47720477445,80523.93003948004,False,2025-01-15
4-3,2025-01-16,2025-01-16 06:00:00,6,2025-01-16 06:10:00,2025-01-17 06:00:00,10800.0,6000.0,9.795163504843421e-16,forecast,1.0,72145.35609430715,78647.136202014,False,2025-01-15
4-3,2025-01-16,2025-01-16 12:00:00,12,2025-01-16 12:10:00,2025-01-17 12:00:00,7142.81607697531,6000.0,0.0,forecast,1.0,75317.38532175457,82556.40372654173,False,2025-01-15
4-3,2025-01-16,2025-01-16 18:00:00,18,2025-01-16 18:10:00,2025-01-17 18:00:00,10800.0,6000.0,0.0,forecast,1.0,75868.35669498958,83791.52250764737,False,2025-01-15
4-3,2025-01-17,2025-01-17 00:00:00,0,2025-01-17 00:10:00,2025-01-18 00:00:00,7065.818958172837,6000.0,0.0,forecast,1.0,58193.849147224835,64872.48226192997,False,2025-01-16
4-3,2025-01-17,2025-01-17 06:00:00,6,2025-01-17 06:10:00,2025-01-18 06:00:00,10800.0,6000.0,2.187254418230408e-15,forecast,1.0,58477.94192233366,65182.26108215256,False,2025-01-16
4-3,2025-01-17,2025-01-17 12:00:00,12,2025-01-17 12:10:00,2025-01-18 12:00:00,10800.0,6000.0,0.0,forecast,1.0,72020.18289200822,79860.20973495557,False,2025-01-16
4-3,2025-01-17,2025-01-17 18:00:00,18,2025-01-17 18:10:00,2025-01-18 18:00:00,10800.0,6000.0,0.0,forecast,1.0,72107.72960007557,80057.35332661084,False,2025-01-16
4-3,2025-01-18,2025-01-18 00:00:00,0,2025-01-18 00:10:00,2025-01-19 00:00:00,10800.0,6000.0,1.3685452295554747e-16,forecast,1.0,47490.31760086528,53165.63011427545,False,2025-01-17
4-3,2025-01-18,2025-01-18 06:00:00,6,2025-01-18 06:10:00,2025-01-19 06:00:00,10800.0,6000.0,0.0,forecast,1.0,51596.75147337692,57571.01577551519,False,2025-01-17
4-3,2025-01-18,2025-01-18 12:00:00,12,2025-01-18 12:10:00,2025-01-19 12:00:00,10800.0,6000.0,0.0,forecast,1.0,64735.13195365363,71421.02692681798,False,2025-01-17
4-3,2025-01-18,2025-01-18 18:00:00,18,2025-01-18 18:10:00,2025-01-19 18:00:00,10536.340969135803,6000.0,0.0,forecast,1.0,80044.30477840957,87150.71492490427,False,2025-01-17
4-3,2025-01-19,2025-01-19 00:00:00,0,2025-01-19 00:10:00,2025-01-20 00:00:00,9525.869388888888,6000.0,0.0,forecast,1.0,42552.093581552384,46661.07496445834,False,2025-01-18
4-3,2025-01-19,2025-01-19 06:00:00,6,2025-01-19 06:10:00,2025-01-20 06:00:00,7952.983106728394,6000.0,0.0,forecast,1.0,47784.285832744965,52369.06851844284,False,2025-01-18
4-3,2025-01-19,2025-01-19 12:00:00,12,2025-01-19 12:10:00,2025-01-20 12:00:00,4893.727483475308,6000.0,0.0,forecast,1.0,59973.46299307363,65373.264423590685,False,2025-01-18
4-3,2025-01-19,2025-01-19 18:00:00,18,2025-01-19 18:10:00,2025-01-20 18:00:00,1200.0,6000.0,0.0,forecast,1.0,89548.5034184248,96642.42771043786,False,2025-01-18
4-3,2025-01-20,2025-01-20 00:00:00,0,2025-01-20 00:10:00,2025-01-21 00:00:00,5319.742732246913,6000.0,0.0,forecast,1.0,46565.313393496006,51125.88489542173,False,2025-01-19
4-3,2025-01-20,2025-01-20 06:00:00,6,2025-01-20 06:10:00,2025-01-21 06:00:00,8108.056538654321,6000.0,1.3018944392178564e-15,forecast,1.0,48041.99658478939,52586.406582264186,False,2025-01-19
4-3,2025-01-20,2025-01-20 12:00:00,12,2025-01-20 12:10:00,2025-01-21 12:00:00,4519.5534905,6000.0,0.0,forecast,1.0,61291.82920454688,66911.49354108227,False,2025-01-19
4-3,2025-01-20,2025-01-20 18:00:00,18,2025-01-20 18:10:00,2025-01-21 18:00:00,1200.0,6000.0,0.0,forecast,1.0,74707.90717009235,80733.52578231078,False,2025-01-19
4-3,2025-01-21,2025-01-21 00:00:00,0,2025-01-21 00:10:00,2025-01-22 00:00:00,5370.267242703704,6000.0,0.0,forecast,1.0,69576.64164673675,75876.06499312058,False,2025-01-20
4-3,2025-01-21,2025-01-21 06:00:00,6,2025-01-21 06:10:00,2025-01-22 06:00:00,10647.364045679013,6000.0,0.0,forecast,1.0,67787.53605064757,73869.99685172111,False,2025-01-20
4-3,2025-01-21,2025-01-21 12:00:00,12,2025-01-21 12:10:00,2025-01-22 12:00:00,7118.825800302472,6000.0,0.0,forecast,1.0,78477.38486242248,85509.76353622184,False,2025-01-20
4-3,2025-01-21,2025-01-21 18:00:00,18,2025-01-21 18:10:00,2025-01-22 18:00:00,10690.880073203703,6000.0,0.0,forecast,1.0,85036.0408238859,92543.20151880586,False,2025-01-20
4-3,2025-01-22,2025-01-22 00:00:00,0,2025-01-22 00:10:00,2025-01-23 00:00:00,6422.505791493832,6000.0,0.0,forecast,1.0,87781.29656912049,95430.53048040665,False,2025-01-21
4-3,2025-01-22,2025-01-22 06:00:00,6,2025-01-22 06:10:00,2025-01-23 06:00:00,10800.0,6000.0,0.0,forecast,1.0,87158.83882899873,94745.25155743264,False,2025-01-21
4-3,2025-01-22,2025-01-22 12:00:00,12,2025-01-22 12:10:00,2025-01-23 12:00:00,9879.95814428781,6000.0,0.0,forecast,1.0,93345.67195560144,101260.52772774498,False,2025-01-21
4-3,2025-01-22,2025-01-22 18:00:00,18,2025-01-22 18:10:00,2025-01-23 18:00:00,10800.0,6000.0,0.0,forecast,1.0,93546.4078879322,101661.52011861045,False,2025-01-21
4-3,2025-01-23,2025-01-23 00:00:00,0,2025-01-23 00:10:00,2025-01-24 00:00:00,7843.870899250871,6000.0,1.6652217010280856e-16,forecast,1.0,80212.85601150969,87387.2498772527,False,2025-01-22
4-3,2025-01-23,2025-01-23 06:00:00,6,2025-01-23 06:10:00,2025-01-24 06:00:00,10800.0,6000.0,1.706583295255341e-15,forecast,1.0,80237.47217550616,87583.78665417418,False,2025-01-22
4-3,2025-01-23,2025-01-23 12:00:00,12,2025-01-23 12:10:00,2025-01-24 12:00:00,9023.44743088831,6000.0,3.8838182132239207e-16,forecast,1.0,80439.6860041568,88332.35150481026,False,2025-01-22
4-3,2025-01-23,2025-01-23 18:00:00,18,2025-01-23 18:10:00,2025-01-24 18:00:00,10800.0,6000.0,0.0,forecast,1.0,70677.09698145768,78448.62717493271,False,2025-01-22
4-3,2025-01-24,2025-01-24 00:00:00,0,2025-01-24 00:10:00,2025-01-25 00:00:00,7733.463850860339,6000.0,0.0,forecast,1.0,26698.96525993089,30370.003666316887,False,2025-01-23
4-3,2025-01-24,2025-01-24 06:00:00,6,2025-01-24 06:10:00,2025-01-25 06:00:00,10205.624074074074,6000.0,0.0,forecast,1.0,26983.63584958169,30642.191671541237,False,2025-01-23
4-3,2025-01-24,2025-01-24 12:00:00,12,2025-01-24 12:10:00,2025-01-25 12:00:00,10548.07286156901,6000.0,0.0,forecast,1.0,34571.10490574934,39149.833304129184,False,2025-01-23
4-3,2025-01-24,2025-01-24 18:00:00,18,2025-01-24 18:10:00,2025-01-25 18:00:00,10800.0,6000.0,0.0,forecast,1.0,29482.581243823617,33507.10086352971,False,2025-01-23
4-3,2025-01-25,2025-01-25 00:00:00,0,2025-01-25 00:10:00,2025-01-26 00:00:00,8203.332995810037,6000.0,0.0,forecast,1.0,25595.470966281355,29098.742877989855,False,2025-01-24
4-3,2025-01-25,2025-01-25 06:00:00,6,2025-01-25 06:10:00,2025-01-26 06:00:00,10503.937531524884,6000.0,0.0,forecast,1.0,29788.08849753972,33613.283559481766,False,2025-01-24
4-3,2025-01-25,2025-01-25 12:00:00,12,2025-01-25 12:10:00,2025-01-26 12:00:00,10800.0,6000.0,0.0,forecast,1.0,32832.7590161312,36776.58402944853,False,2025-01-24
4-3,2025-01-25,2025-01-25 18:00:00,18,2025-01-25 18:10:00,2025-01-26 18:00:00,10301.768518518518,6000.0,0.0,forecast,1.0,40006.85774438012,44500.607511891154,False,2025-01-24
4-3,2025-01-26,2025-01-26 00:00:00,0,2025-01-26 00:10:00,2025-01-27 00:00:00,7982.166498084978,6000.0,0.0,forecast,1.0,82624.30475173888,90171.294162243,False,2025-01-25
4-3,2025-01-26,2025-01-26 06:00:00,6,2025-01-26 06:10:00,2025-01-27 06:00:00,10800.0,6000.0,0.0,forecast,1.0,82057.35271965901,89628.64083749652,False,2025-01-25
4-3,2025-01-26,2025-01-26 12:00:00,12,2025-01-26 12:10:00,2025-01-27 12:00:00,10117.919466601565,6000.0,0.0,forecast,1.0,90741.5177145469,98879.22478003279,False,2025-01-25
4-3,2025-01-26,2025-01-26 18:00:00,18,2025-01-26 18:10:00,2025-01-27 18:00:00,10800.0,6000.0,0.0,forecast,1.0,87047.94872467978,94898.51273788323,False,2025-01-25
4-3,2025-01-27,2025-01-27 00:00:00,0,2025-01-27 00:10:00,2025-01-28 00:00:00,7522.920644981002,6000.0,0.0,forecast,1.0,72494.8647334046,79215.55028784834,False,2025-01-26
4-3,2025-01-27,2025-01-27 06:00:00,6,2025-01-27 06:10:00,2025-01-28 06:00:00,10800.0,6000.0,0.0,forecast,1.0,74396.74369739102,81317.75845506498,False,2025-01-26
4-3,2025-01-27,2025-01-27 12:00:00,12,2025-01-27 12:10:00,2025-01-28 12:00:00,9646.553466404901,6000.0,0.0,forecast,1.0,80609.57623138203,88135.18329276753,False,2025-01-26
4-3,2025-01-27,2025-01-27 18:00:00,18,2025-01-27 18:10:00,2025-01-28 18:00:00,10800.0,6000.0,0.0,forecast,1.0,83290.30912130373,90932.03504219289,False,2025-01-26
4-3,2025-01-28,2025-01-28 00:00:00,0,2025-01-28 00:10:00,2025-01-29 00:00:00,7287.667879953705,6000.0,0.0,forecast,1.0,74575.06489560095,81674.82017679609,False,2025-01-27
4-3,2025-01-28,2025-01-28 06:00:00,6,2025-01-28 06:10:00,2025-01-29 06:00:00,10800.0,6000.0,0.0,forecast,1.0,73932.2399330505,80992.96688498644,False,2025-01-27
4-3,2025-01-28,2025-01-28 12:00:00,12,2025-01-28 12:10:00,2025-01-29 12:00:00,8271.342739954187,6000.0,2.940948810714718e-16,forecast,1.0,88139.80256583128,96288.86475958965,False,2025-01-27
4-3,2025-01-28,2025-01-28 18:00:00,18,2025-01-28 18:10:00,2025-01-29 18:00:00,10800.0,6000.0,0.0,forecast,1.0,81345.39342733148,88907.90930918873,False,2025-01-27
4-3,2025-01-29,2025-01-29 00:00:00,0,2025-01-29 00:10:00,2025-01-30 00:00:00,7161.606859215132,6000.0,0.0,forecast,1.0,69506.10135768347,76163.45282829498,False,2025-01-28
4-3,2025-01-29,2025-01-29 06:00:00,6,2025-01-29 06:10:00,2025-01-30 06:00:00,10800.0,6000.0,1.5699946243739188e-15,forecast,1.0,71298.78442479063,78081.83809936795,False,2025-01-28
4-3,2025-01-29,2025-01-29 12:00:00,12,2025-01-29 12:10:00,2025-01-30 12:00:00,8125.074390055364,6000.0,0.0,forecast,1.0,78102.66527309983,85384.99420342749,False,2025-01-28
4-3,2025-01-29,2025-01-29 18:00:00,18,2025-01-29 18:10:00,2025-01-30 18:00:00,10800.0,6000.0,0.0,forecast,1.0,84539.35764409465,92380.91951973898,False,2025-01-28
4-3,2025-01-30,2025-01-30 00:00:00,0,2025-01-30 00:10:00,2025-01-31 00:00:00,7555.030669662908,6000.0,0.0,forecast,1.0,70634.44281812134,77210.45169939185,False,2025-01-29
4-3,2025-01-30,2025-01-30 06:00:00,6,2025-01-30 06:10:00,2025-01-31 06:00:00,10800.0,6000.0,8.915093013864951e-16,forecast,1.0,70331.83908996219,77175.18404506193,False,2025-01-29
4-3,2025-01-30,2025-01-30 12:00:00,12,2025-01-30 12:10:00,2025-01-31 12:00:00,8491.67223935484,6000.0,0.0,forecast,1.0,69813.04141572578,77304.96054385818,False,2025-01-29
4-3,2025-01-30,2025-01-30 18:00:00,18,2025-01-30 18:10:00,2025-01-31 18:00:00,10800.0,6000.0,0.0,forecast,1.0,58246.935720568006,65358.51380156459,False,2025-01-29
4-3,2025-01-31,2025-01-31 00:00:00,0,2025-01-31 00:10:00,2025-02-01 00:00:00,7055.295982843415,6000.0,0.0,forecast,1.0,22351.45502942612,25786.569333954634,False,2025-01-30
4-3,2025-01-31,2025-01-31 06:00:00,6,2025-01-31 06:10:00,2025-02-01 06:00:00,10207.14074074074,6000.0,0.0,forecast,1.0,22353.643849268683,25832.20642776253,False,2025-01-30
4-3,2025-01-31,2025-01-31 12:00:00,12,2025-01-31 12:10:00,2025-02-01 12:00:00,8368.093348650274,6000.0,0.0,forecast,1.0,27403.6872530657,31301.293248344416,False,2025-01-30
4-3,2025-01-31,2025-01-31 18:00:00,18,2025-01-31 18:10:00,2025-02-01 18:00:00,10260.937037037038,6000.0,0.0,forecast,1.0,28125.407369821514,32192.981841444784,False,2025-01-30
4-3,2025-02-01,2025-02-01 00:00:00,0,2025-02-01 00:10:00,2025-02-02 00:00:00,7823.286130188512,6000.0,0.0,forecast,1.0,23237.845902185814,26679.649129176527,False,2025-01-31
4-3,2025-02-01,2025-02-01 06:00:00,6,2025-02-01 06:10:00,2025-02-02 06:00:00,10232.24074074074,6000.0,5.992351176834514e-16,forecast,1.0,25277.56759332375,28706.240658057835,False,2025-01-31
4-3,2025-02-01,2025-02-01 12:00:00,12,2025-02-01 12:10:00,2025-02-02 12:00:00,9924.287158333334,6000.0,0.0,forecast,1.0,39466.33000450231,44258.70920409051,False,2025-01-31
4-3,2025-02-01,2025-02-01 18:00:00,18,2025-02-01 18:10:00,2025-02-02 18:00:00,10323.922222222222,6000.0,0.0,forecast,1.0,32579.98650453381,36465.33081297913,False,2025-01-31
4-3,2025-02-02,2025-02-02 00:00:00,0,2025-02-02 00:10:00,2025-02-03 00:00:00,7879.947885578076,6000.0,0.0,forecast,1.0,72034.68985481825,78957.75185220032,False,2025-02-01
4-3,2025-02-02,2025-02-02 06:00:00,6,2025-02-02 06:10:00,2025-02-03 06:00:00,10800.0,6000.0,0.0,forecast,1.0,70976.14337083092,77874.91587201884,False,2025-02-01
4-3,2025-02-02,2025-02-02 12:00:00,12,2025-02-02 12:10:00,2025-02-03 12:00:00,9080.682345545236,6000.0,3.2704973924146365e-16,forecast,1.0,80897.77646661848,88699.93837195232,False,2025-02-01
4-3,2025-02-02,2025-02-02 18:00:00,18,2025-02-02 18:10:00,2025-02-03 18:00:00,10800.0,6000.0,0.0,forecast,1.0,76342.55644104906,83800.98039009154,False,2025-02-01
4-3,2025-02-03,2025-02-03 00:00:00,0,2025-02-03 00:10:00,2025-02-04 00:00:00,7552.491126752315,6000.0,1.8444020979173136e-16,forecast,1.0,71803.23779305482,78897.73303195028,False,2025-02-02
4-3,2025-02-03,2025-02-03 06:00:00,6,2025-02-03 06:10:00,2025-02-04 06:00:00,10800.0,6000.0,9.813328457158368e-16,forecast,1.0,70523.57604218039,77511.12945550306,False,2025-02-02
4-3,2025-02-03,2025-02-03 12:00:00,12,2025-02-03 12:10:00,2025-02-04 12:00:00,9017.98745305652,6000.0,0.0,forecast,1.0,78658.61303068587,86204.85161479727,False,2025-02-02
4-3,2025-02-03,2025-02-03 18:00:00,18,2025-02-03 18:10:00,2025-02-04 18:00:00,10800.0,6000.0,0.0,forecast,1.0,77973.72541253793,85572.71778181205,False,2025-02-02
4-3,2025-02-04,2025-02-04 00:00:00,0,2025-02-04 00:10:00,2025-02-05 00:00:00,7281.739428249134,6000.0,0.0,forecast,1.0,73369.32596309071,80612.89934706292,False,2025-02-03
4-3,2025-02-04,2025-02-04 06:00:00,6,2025-02-04 06:10:00,2025-02-05 06:00:00,10800.0,6000.0,1.9733775548541986e-15,forecast,1.0,71902.88910006177,79031.59252556287,False,2025-02-03
4-3,2025-02-04,2025-02-04 12:00:00,12,2025-02-04 12:10:00,2025-02-05 12:00:00,9025.237008052856,6000.0,0.0,forecast,1.0,75865.19996768434,83240.98218078451,False,2025-02-03
4-3,2025-02-04,2025-02-04 18:00:00,18,2025-02-04 18:10:00,2025-02-05 18:00:00,10800.0,6000.0,0.0,forecast,1.0,80435.7278248958,88489.94352542679,False,2025-02-03
4-3,2025-02-05,2025-02-05 00:00:00,0,2025-02-05 00:10:00,2025-02-06 00:00:00,7245.341046140237,6000.0,0.0,forecast,1.0,68122.10656128154,74798.10489309591,False,2025-02-04
4-3,2025-02-05,2025-02-05 06:00:00,6,2025-02-05 06:10:00,2025-02-06 06:00:00,10800.0,6000.0,2.8665088204434553e-15,forecast,1.0,67555.12169959869,74157.73759359658,False,2025-02-04
4-3,2025-02-05,2025-02-05 12:00:00,12,2025-02-05 12:10:00,2025-02-06 12:00:00,7537.03437957311,6000.0,1.637594362339966e-16,forecast,1.0,79253.82879827578,86803.53455756696,False,2025-02-04
4-3,2025-02-05,2025-02-05 18:00:00,18,2025-02-05 18:10:00,2025-02-06 18:00:00,10800.0,6000.0,0.0,forecast,1.0,77445.558580612,85098.2224921427,False,2025-02-04
4-3,2025-02-06,2025-02-06 00:00:00,0,2025-02-06 00:10:00,2025-02-07 00:00:00,7267.1950397776345,6000.0,0.0,forecast,1.0,73641.39459016608,80827.45947551302,False,2025-02-05
4-3,2025-02-06,2025-02-06 06:00:00,6,2025-02-06 06:10:00,2025-02-07 06:00:00,10800.0,6000.0,0.0,forecast,1.0,69797.5695181186,76875.00153226817,False,2025-02-05
